category,date,sales,oos_loss_share,avg_discount_pct,base_price,final_price,temperature,precipitation,holiday_flag,days_to_holiday,days_from_holiday,holiday_name,promo_intensity,promo_flag
Bakery,2023-05-04,11295.48,0.0,0.08280403424409444,5.687053024749723,5.138583636994621,60.3,0.0,0,-25,123,Memorial_Day,0.2930676695456944,1
Bakery,2023-05-05,12182.17,0.0,0.0,5.638930674912599,5.638930674912599,62.0,0.19,0,-24,124,Memorial_Day,0.0,0
Bakery,2023-05-06,13846.26,0.01838720853140126,0.03109938535305537,5.730327864708592,5.623967966801143,67.7,0.0,0,-23,125,Memorial_Day,0.1587461162797752,0
Bakery,2023-05-07,12057.78,0.021803779800261738,0.0,5.653088089183913,5.653088089183913,88.9,0.0,0,-22,126,Memorial_Day,0.0,0
Bakery,2023-05-08,11460.4,0.019471754912568494,0.11302716597833491,5.359419226205018,4.90207727478971,72.5,0.0,0,-21,127,Memorial_Day,0.4217322257512827,1
Bakery,2023-05-09,8166.33,0.022400556920917965,0.0,5.523550921895148,5.523550921895148,72.8,0.22000000000000003,0,-20,128,Memorial_Day,0.0,0
Bakery,2023-05-10,11663.57,0.0,0.14250141978914915,5.471297861632417,4.838578316930408,64.4,0.0,0,-19,129,Memorial_Day,0.32766640059604396,1
Bakery,2023-05-11,9744.39,0.023341875684368133,0.0,5.7540408070695035,5.7540408070695035,88.2,0.0,0,-18,130,Memorial_Day,0.0,0
Bakery,2023-05-12,10836.17,0.0,0.01140055110423285,5.610970508952885,5.578592943816864,73.2,0.57,0,-17,131,Memorial_Day,0.08993768093339252,0
Bakery,2023-05-13,14643.220000000001,0.0,0.020349411911653143,5.479541364535942,5.421749034706847,66.2,0.27,0,-16,132,Memorial_Day,0.13440076704440687,0
Bakery,2023-05-14,15617.869999999999,0.023839645226909942,0.08582429489843164,5.756394546759577,5.302448342827799,72.8,0.0,0,-15,133,Memorial_Day,0.3702873695324651,1
Bakery,2023-05-15,11384.34,0.019328450309811545,0.10949672543209503,5.612482735055348,5.080343427901837,70.7,0.0,0,-14,134,Memorial_Day,0.3625234313100276,1
Bakery,2023-05-16,9277.69,0.01492997718182004,0.0,5.771142428772679,5.771142428772679,55.2,0.0,0,-13,135,Memorial_Day,0.0,0
Bakery,2023-05-17,9408.91,0.0,0.0,5.771231481648778,5.771231481648778,75.3,0.66,0,-12,136,Memorial_Day,0.0,0
Bakery,2023-05-18,9600.9,0.026643814642377278,0.0,5.599535262319159,5.599535262319159,77.1,0.0,0,-11,137,Memorial_Day,0.0,0
Bakery,2023-05-19,12904.25,0.0,0.03144190303312397,5.5207500009686745,5.421393587384002,75.7,0.0,0,-10,138,Memorial_Day,0.14193773369238816,0
Bakery,2023-05-20,14169.17,0.0,0.015473625065460288,5.5782994205024,5.470293517545488,65.5,0.45,0,-9,139,Memorial_Day,0.15429414708130398,0
Bakery,2023-05-21,13496.9,0.02730865309811883,0.03042646700028454,5.497898821210797,5.393840304069824,75.7,0.0,0,-8,140,Memorial_Day,0.1553112196133927,0
Bakery,2023-05-22,15672.09,0.014838382755586525,0.04077747446218817,6.009311125701804,5.610915200206226,78.0,0.0,1,-7,141,Memorial_Day,0.16462641549404067,0
Bakery,2023-05-23,14279.64,0.0,0.02661198883537433,5.571830977531647,5.487737092811864,75.4,0.0,1,-6,142,Memorial_Day,0.11064984831550376,0
Bakery,2023-05-24,13358.8,0.030778539988621734,0.009793432972774067,5.781488569332576,5.734088353744349,84.3,0.0,1,-5,143,Memorial_Day,0.06320028745096865,0
Bakery,2023-05-25,16210.15,0.0,0.1213654192347861,6.116749505710928,5.089481072044367,66.0,0.53,1,-4,144,Memorial_Day,0.43810513783031,1
Bakery,2023-05-26,20105.41,0.0,0.0848580406737995,5.871386721285464,5.289666005318966,77.4,0.3,1,-3,145,Memorial_Day,0.4008707109181061,1
Bakery,2023-05-27,23935.23,0.025372846636527,0.13344543740929604,5.27133026087487,4.781030067394382,87.1,0.12,1,-2,146,Memorial_Day,0.47641447356052147,1
Bakery,2023-05-28,26132.02,0.0,0.1962647115516722,5.612187477278832,4.540712914654129,76.0,0.0,1,-1,147,Memorial_Day,0.6683520830000895,1
Bakery,2023-05-29,19482.34,0.0,0.16253782356200752,5.185688161688996,4.587629843232384,82.7,0.0,1,0,0,Memorial_Day,0.5335632167388517,1
Bakery,2023-05-30,7284.22,0.0,0.043415763073736034,5.641195529514484,5.4237973454947825,80.7,0.0,1,-35,1,July_4th,0.2353443470955023,1
Bakery,2023-05-31,8468.95,0.0,0.14020874900971347,5.276105621121862,4.732757650003837,81.9,0.0,1,-34,2,July_4th,0.47559732906676744,1
Bakery,2023-06-01,6683.15,0.02134285778412874,0.01814457452296305,5.636285568930818,5.548465828239677,74.7,0.55,1,-33,3,July_4th,0.1170929875881882,0
Bakery,2023-06-02,8906.33,0.0,0.06400639469887477,6.133250104139416,5.521989034765162,71.8,0.62,1,-32,4,July_4th,0.21224342686606043,1
Bakery,2023-06-03,12968.74,0.03826879249641831,0.14946850830996627,5.797260859574638,4.874306725248559,77.1,0.45,1,-31,5,July_4th,0.4791120802791944,1
Bakery,2023-06-04,9847.48,0.0,0.0607613668704318,5.413266724075601,5.205462849378725,89.5,0.69,1,-30,6,July_4th,0.18069902147554504,0
Bakery,2023-06-05,7782.42,0.0,0.04184343774142866,5.544891987325278,5.359532369108837,73.7,0.0,1,-29,7,July_4th,0.2777773494619925,1
Bakery,2023-06-06,11099.98,0.0,0.06170194653439346,5.903569799224863,5.472890212414797,85.9,0.21000000000000002,0,-28,8,July_4th,0.23154816495164857,1
Bakery,2023-06-07,13450.0,0.0,0.21031738425143628,5.1944363791821555,4.288231524163569,86.5,0.0,0,-27,9,July_4th,0.4650386617100372,1
Bakery,2023-06-08,11749.300000000001,0.07470208012392228,0.1168236091229971,5.82492288051203,4.881496684908889,76.7,0.38,0,-26,10,July_4th,0.2771756615287719,1
Bakery,2023-06-09,13578.59,0.0,0.05921840408889764,5.313094621753805,5.144914354141335,88.1,0.0,0,-25,11,July_4th,0.14883209523227375,0
Bakery,2023-06-10,16958.26,0.008644054283871105,0.1627342043519636,5.635166697526751,4.665083457854757,81.7,1.42,0,-24,12,July_4th,0.4442684567874299,1
Bakery,2023-06-11,16445.56,0.0,0.09306459345181933,5.361139511211537,4.949581200032106,81.6,0.0,0,-23,13,July_4th,0.3965100610742352,1
Bakery,2023-06-12,10881.47,0.0,0.03203393316551103,5.855138120125314,5.549214058394684,84.0,0.44000000000000006,0,-22,14,July_4th,0.156884134220836,0
Bakery,2023-06-13,9330.78,0.0,0.0,5.638415759454195,5.638415759454195,77.6,0.0,0,-21,15,July_4th,0.0,0
Bakery,2023-06-14,10140.59,0.026107599261975888,0.07086371575587337,6.364479906987661,5.682090322160743,86.0,0.0,0,-20,16,July_4th,0.34721944186679476,1
Bakery,2023-06-15,11475.57,0.0,0.05763131023064119,5.537796440612537,5.355082379350221,91.6,0.0,0,-19,17,July_4th,0.28264826932344106,1
Bakery,2023-06-16,14824.79,0.0,0.06250446740914681,5.488925954431732,5.18507126239225,87.8,0.0,0,-18,18,July_4th,0.27074784870477087,1
Bakery,2023-06-17,14704.75,0.01643656097519509,0.029781802081281762,5.95194601064282,5.7440690321154735,90.4,0.51,0,-17,19,July_4th,0.1889790713884969,0
Bakery,2023-06-18,16442.489999999998,0.01354744688912689,0.10213477399104394,5.397981345891043,5.107918587756479,78.3,0.35,0,-16,20,July_4th,0.20426954798208788,1
Bakery,2023-06-19,12967.869999999999,0.0,0.14258519861244617,6.190014867514866,4.911245169792727,96.5,0.05,0,-15,21,July_4th,0.34231219159353077,1
Bakery,2023-06-20,11975.49,0.0,0.15022082205933912,6.330004985182236,5.001513533057937,79.5,0.38,0,-14,22,July_4th,0.3646556424831051,1
Bakery,2023-06-21,9717.86,0.011142042589623643,0.0,5.647609514852036,5.647609514852036,91.1,0.0,0,-13,23,July_4th,0.0,0
Bakery,2023-06-22,10531.66,0.0,0.0,5.431712227701996,5.431712227701996,80.6,0.0,0,-12,24,July_4th,0.0,0
Bakery,2023-06-23,13820.83,0.0,0.033553410605106575,5.788374120801718,5.557199162423674,90.4,0.0,0,-11,25,July_4th,0.23937925580446326,1
Bakery,2023-06-24,16337.0,0.019624658750076518,0.08100436937292456,5.896385382873233,5.316755793597356,83.5,0.0,0,-10,26,July_4th,0.4538146538532167,1
Bakery,2023-06-25,15161.8,0.0,0.04915885053492553,5.698592040522892,5.3250680592014135,90.1,0.0,0,-9,27,July_4th,0.2750590299304832,1
Bakery,2023-06-26,13285.05,0.0,0.1514594663515789,6.111539663004654,4.822267842424378,82.5,0.0,0,-8,28,July_4th,0.47759850358109307,1
Bakery,2023-06-27,17592.15,0.0,0.15830520872262344,6.176943813007505,4.763514920006934,90.7,0.0,1,-7,29,July_4th,0.35913916150101033,1
Bakery,2023-06-28,19813.5,0.0,0.15595504825923126,5.832446150352034,4.83166998258763,83.2,0.0,1,-6,30,July_4th,0.6721689756983875,1
Bakery,2023-06-29,18748.05,0.026641919026245398,0.1774797455796889,5.937786543133819,4.665462674784845,81.5,0.0,1,-5,31,July_4th,0.4751966204485267,1
Bakery,2023-06-30,21775.56,0.0,0.1297007730573327,5.948055039686695,4.9753378190962705,85.3,0.42000000000000004,1,-4,32,July_4th,0.43729437957049094,1
Bakery,2023-07-01,22470.16,0.052170767809396994,0.1253897793282062,5.567324380422747,4.94100152824902,85.1,0.9399999999999998,1,-3,33,July_4th,0.3836185412119896,1
Bakery,2023-07-02,18575.18,0.019646361434990132,0.0,5.735503817459643,5.735503817459643,82.4,0.4699999999999999,1,-2,34,July_4th,0.0,0
Bakery,2023-07-03,17804.5,0.04103775955516864,0.2215030707750306,5.771433283720408,4.540939565840097,92.6,0.15,1,-1,35,July_4th,0.6273627453733607,1
Bakery,2023-07-04,19537.28,0.006559894724342386,0.1416983706948334,5.640943201919613,4.892684002071936,97.6,0.0,1,0,0,July_4th,0.59606096652144,1
Bakery,2023-07-05,7219.33,0.0,0.020244465979592615,5.610446066324714,5.495621865186936,95.2,0.0,1,-61,1,Labor_Day,0.20166829885875834,1
Bakery,2023-07-06,9063.460000000001,0.005720093650769132,0.09952818383022649,5.372600232140926,4.959964428595701,88.4,0.22000000000000003,1,-60,2,Labor_Day,0.435717706041622,1
Bakery,2023-07-07,9605.04,0.015342944953899203,0.03112790140151298,5.52616551310562,5.426797608338956,90.2,0.0,1,-59,3,Labor_Day,0.23404691703522312,1
Bakery,2023-07-08,13178.369999999999,0.0,0.15741961702225893,5.891929973130212,4.9101888245663154,85.8,0.07,1,-58,4,Labor_Day,0.49524713602668613,1
Bakery,2023-07-09,10790.86,0.0,0.1313672207737025,6.0027798711131455,4.980838802468014,75.7,0.76,1,-57,5,Labor_Day,0.33875705921492816,1
Bakery,2023-07-10,7434.75,0.0,0.0,5.753148807962608,5.753148807962608,89.3,0.0,1,-56,6,Labor_Day,0.0,0
Bakery,2023-07-11,7707.34,0.0,0.0598786906665851,5.490178427317337,5.2603542726803285,77.1,0.0,1,-55,7,Labor_Day,0.2685556884735849,1
Bakery,2023-07-12,11308.43,0.0,0.0943357998541108,5.2486095417312555,4.934431163300298,84.8,0.0,0,-54,8,Labor_Day,0.29604816937452855,1
Bakery,2023-07-13,12717.18,0.0,0.14723603439589075,5.762258142135283,4.78698728806229,89.6,0.0,0,-53,9,Labor_Day,0.3555426596147888,1
Bakery,2023-07-14,14162.88,0.018867590490069818,0.08197591167898056,5.561658342088615,5.302614461183037,87.7,0.37,0,-52,10,Labor_Day,0.16395182335796113,0
Bakery,2023-07-15,16078.98,0.06484693432046063,0.06024686947953688,5.719909216878184,5.144551613348607,90.0,0.0,0,-51,11,Labor_Day,0.1589385645109329,0
Bakery,2023-07-16,16413.84,0.027806875173633956,0.14661687018301925,5.44050460465071,4.812635598982323,85.5,0.0,0,-50,12,Labor_Day,0.3302170607243643,1
Bakery,2023-07-17,10932.1,0.023869902397526555,0.04613840589579952,5.528763814820576,5.339200858023619,94.7,0.31,0,-49,13,Labor_Day,0.22404112659049952,1
Bakery,2023-07-18,9364.18,0.04159844214869855,0.0,5.744065780452748,5.744065780452748,76.5,0.0,0,-48,14,Labor_Day,0.0,0
Bakery,2023-07-19,9252.78,0.0,0.0,5.640300298937184,5.640300298937184,100.0,0.69,0,-47,15,Labor_Day,0.0,0
Bakery,2023-07-20,11196.119999999999,0.0,0.060052552562434275,5.546548482867279,5.341168753103753,92.8,0.0,0,-46,16,Labor_Day,0.15677841966681316,0
Bakery,2023-07-21,13001.58,0.015662707147900485,0.015672222041371035,5.4926182356298225,5.423033569766136,100.0,0.38,0,-45,17,Labor_Day,0.12886049234016175,0
Bakery,2023-07-22,18193.99,0.0,0.10122597538825485,5.784763468595949,5.109299175167185,94.3,0.0,0,-44,18,Labor_Day,0.3124691175492566,1
Bakery,2023-07-23,17393.690000000002,0.013580366213264692,0.1439075547051567,6.31855123323458,4.936440145822996,83.5,0.0,0,-43,19,Labor_Day,0.3696650911911158,1
Bakery,2023-07-24,11736.06,0.0,0.054242493277430616,5.494828213216361,5.293162475311136,77.6,0.0,0,-42,20,Labor_Day,0.3092963055744432,1
Bakery,2023-07-25,10078.27,0.0,0.012214409934653583,5.67247344038213,5.591858334813416,78.8,0.19,0,-41,21,Labor_Day,0.11043165146399134,0
Bakery,2023-07-26,12290.56,0.0,0.06844295886576983,6.041874650137991,5.498668791332534,81.4,0.0,0,-40,22,Labor_Day,0.4139347596854822,1
Bakery,2023-07-27,10004.6,0.027289182975831123,0.0,5.786874447754034,5.786874447754034,83.3,0.03,0,-39,23,Labor_Day,0.0,0
Bakery,2023-07-28,12897.65,0.0,0.0,5.594058057087918,5.594058057087918,79.1,0.0,0,-38,24,Labor_Day,0.0,0
Bakery,2023-07-29,16501.55,0.01774830182619208,0.07693156131696388,5.461000421172557,5.1495093491217485,91.7,0.0,0,-37,25,Labor_Day,0.28996185206844205,1
Bakery,2023-07-30,15461.71,0.03405459357341459,0.0782364904081087,5.573587475124033,5.090711570712425,89.2,0.51,0,-36,26,Labor_Day,0.40273682535760924,1
Bakery,2023-07-31,12028.42,0.0,0.09234826114795691,5.577327953297274,5.1427508933010335,81.1,0.0,0,-35,27,Labor_Day,0.29447425347635015,1
Bakery,2023-08-01,9249.17,0.0,0.0,5.553332417935882,5.553332417935882,85.6,0.0,0,-34,28,Labor_Day,0.0,0
Bakery,2023-08-02,9588.39,0.03155069412070222,0.0,5.599764715452751,5.599764715452751,73.1,0.0,0,-33,29,Labor_Day,0.0,0
Bakery,2023-08-03,11775.109999999999,0.0,0.044245974860347516,5.312240165909278,5.166275703581538,68.6,0.0,0,-32,30,Labor_Day,0.2509292906817856,1
Bakery,2023-08-04,14358.5,0.019223512205313924,0.12236166730508062,5.303639544520666,4.937204297106242,77.9,0.0,0,-31,31,Labor_Day,0.304859142668106,1
Bakery,2023-08-05,15991.66,0.007797012317670586,0.11325090703529213,5.762565631085202,4.972074299978863,64.4,0.0,0,-30,32,Labor_Day,0.22650181407058428,1
Bakery,2023-08-06,16057.79,0.018481063708019597,0.09819501936443309,5.419360366526153,4.98337448054807,81.0,0.0,0,-29,33,Labor_Day,0.19639003872886618,0
Bakery,2023-08-07,11515.46,0.0,0.032944686895319715,5.950903246591974,5.6290336556247,85.5,0.4,0,-28,34,Labor_Day,0.17120722923791148,0
Bakery,2023-08-08,11437.41,0.0,0.12861985270518378,6.257565454066962,5.029245860732457,84.4,0.0,0,-27,35,Labor_Day,0.25750934870744335,1
Bakery,2023-08-09,12400.42,0.0,0.09011398730080904,5.582059914099684,5.088124490944663,83.7,0.0,0,-26,36,Labor_Day,0.35890477903167795,1
Bakery,2023-08-10,11086.41,0.0,0.0,5.720192163198005,5.720192163198005,83.0,0.0,0,-25,37,Labor_Day,0.0,0
Bakery,2023-08-11,12749.49,0.0,0.0,5.7162374181241775,5.7162374181241775,67.2,0.0,0,-24,38,Labor_Day,0.0,0
Bakery,2023-08-12,15416.16,0.0,0.03754373777873616,5.505014218845679,5.323302527996597,78.6,0.11000000000000001,0,-23,39,Labor_Day,0.15801016595572437,0
Bakery,2023-08-13,16017.95,0.020627108962133107,0.09047345803102264,6.085375962591967,5.311653882051074,73.4,0.19,0,-22,40,Labor_Day,0.2998436129467254,1
Bakery,2023-08-14,11232.45,0.0,0.03761834811754377,5.5624095989744,5.425110381083378,72.4,0.0,0,-21,41,Labor_Day,0.2280428579695436,1
Bakery,2023-08-15,9592.66,0.011818670733665113,0.0,5.610841163973287,5.610841163973287,85.3,0.0,0,-20,42,Labor_Day,0.0,0
Bakery,2023-08-16,9962.92,0.0,0.012274834784350068,5.516637260963653,5.435623351386942,86.8,0.45,0,-19,43,Labor_Day,0.1025492526287474,0
Bakery,2023-08-17,12952.36,0.0,0.14345360074767688,5.807654744000321,4.867261749982242,84.9,0.0,0,-18,44,Labor_Day,0.3737264869104935,1
Bakery,2023-08-18,12371.91,0.05297753944217183,0.04865299463292803,5.562667348857211,5.087327591293503,73.1,0.0,0,-17,45,Labor_Day,0.0972064943893061,0
Bakery,2023-08-19,14651.58,0.017048764706605022,0.025775861347007944,5.681923191901488,5.567478367520772,76.0,0.0,0,-16,46,Labor_Day,0.12046823619022658,0
Bakery,2023-08-20,13725.46,0.0,0.01743583627927381,5.441911440490882,5.386814197848377,82.1,0.0,0,-15,47,Labor_Day,0.1101944852850105,0
Bakery,2023-08-21,10816.8,0.0,0.03880768804082539,5.73905900081355,5.468181338288589,76.5,0.0,0,-14,48,Labor_Day,0.18681218105169736,0
Bakery,2023-08-22,9550.48,0.0,0.016299979852211335,5.53222960521356,5.476483674118997,73.6,0.0,0,-13,49,Labor_Day,0.13272840736800662,0
Bakery,2023-08-23,8855.6,0.04068910519897015,0.026504280268736854,5.513368546456479,5.440216732914766,77.8,0.69,0,-12,50,Labor_Day,0.1523996115452369,0
Bakery,2023-08-24,9678.85,0.01546965600252096,0.0,5.634690391937058,5.634690391937058,78.2,0.0,0,-11,51,Labor_Day,0.0,0
Bakery,2023-08-25,12581.69,0.0,0.0,5.795263736429685,5.795263736429685,79.8,0.0,0,-10,52,Labor_Day,0.0,0
Bakery,2023-08-26,16539.38,0.01645257923815766,0.05403136581184029,5.707120079470935,5.421627715186422,86.8,0.11000000000000001,0,-9,53,Labor_Day,0.35010078975149006,1
Bakery,2023-08-27,17574.33,0.02149356134771568,0.16817329028175196,6.226861268679945,4.844646891232839,58.9,0.0,0,-8,54,Labor_Day,0.3840556083788116,1
Bakery,2023-08-28,18042.19,0.0,0.15124078617950484,5.826578059537119,4.770917372004175,77.3,0.24,1,-7,55,Labor_Day,0.3024815723590097,1
Bakery,2023-08-29,13950.03,0.023839444072880134,0.0,5.733345483844839,5.733345483844839,68.3,0.0,1,-6,56,Labor_Day,0.0,0
Bakery,2023-08-30,18531.44,0.0,0.13749604298500087,5.854864754169132,4.971173227768593,79.1,0.25,1,-5,57,Labor_Day,0.5815975444973516,1
Bakery,2023-08-31,17031.7,0.05845689684529436,0.10965352359956827,5.682867147730408,4.893866120234621,74.4,0.0,1,-4,58,Labor_Day,0.4365389244761239,1
Bakery,2023-09-01,20280.920000000002,0.01440072787625019,0.15706089156524217,6.269396861680833,4.899254077231212,75.5,0.0,1,-3,59,Labor_Day,0.35206982720704977,1
Bakery,2023-09-02,22163.6,0.02509208341605154,0.14277572943235034,6.034001818296666,4.836678626215957,85.1,0.0,1,-2,60,Labor_Day,0.34791234276020144,1
Bakery,2023-09-03,19269.55,0.0934083022177477,0.10191268908739118,5.395881574816227,4.999367084337725,72.1,0.0,1,-1,61,Labor_Day,0.44927463277554486,1
Bakery,2023-09-04,17608.21,0.020492520250496783,0.12121517848176101,5.386366189408236,4.83515337447702,77.6,0.0,1,0,0,Labor_Day,0.5059134346989274,1
Bakery,2023-09-05,6385.639999999999,0.022931886232233575,0.07058961722326997,5.983777287789478,5.502772298469692,84.4,0.66,1,-79,1,Thanksgiving,0.2899161243039069,1
Bakery,2023-09-06,8805.58,0.0,0.16518403746852614,6.031162796772046,4.908365331982674,78.3,0.0,1,-78,2,Thanksgiving,0.569823907113444,1
Bakery,2023-09-07,7467.59,0.0,0.03149958869106548,5.586760079222347,5.446901905434016,82.4,0.0,1,-77,3,Thanksgiving,0.16453902798627135,0
Bakery,2023-09-08,8726.7,0.0,0.037351619934053046,5.500774416446079,5.362021967066589,65.5,0.0,1,-76,4,Thanksgiving,0.23603080202138263,1
Bakery,2023-09-09,10555.7,0.0,0.03705668565388907,5.46948225129551,5.304950566992242,57.9,0.5,1,-75,5,Thanksgiving,0.16619362050835093,0
Bakery,2023-09-10,12999.1,0.022235524767099262,0.14479392825921797,5.602851366633074,4.89603878730066,71.7,0.0,1,-74,6,Thanksgiving,0.4782538791147079,1
Bakery,2023-09-11,6730.69,0.0,0.0,5.586789719924703,5.586789719924703,84.4,0.0,1,-73,7,Thanksgiving,0.0,0
Bakery,2023-09-12,9621.95,0.0,0.01714143695360863,5.615467405255692,5.566785724307444,75.3,0.0,0,-72,8,Thanksgiving,0.11873580719085008,0
Bakery,2023-09-13,9705.92,0.0,0.0,5.591025549355445,5.591025549355445,84.2,0.0,0,-71,9,Thanksgiving,0.0,0
Bakery,2023-09-14,12232.69,0.0,0.11469375791331629,5.644024061755836,4.918471971414301,67.4,0.0,0,-70,10,Thanksgiving,0.35010860244149083,1
Bakery,2023-09-15,13051.87,0.018946259807981536,0.07701731629260787,5.492150833558715,5.248776114074075,60.9,0.0,0,-69,11,Thanksgiving,0.15403463258521574,0
Bakery,2023-09-16,14734.84,0.03819679005676342,0.0732772785001333,5.665941448973997,5.1699547806423425,88.0,0.0,0,-68,12,Thanksgiving,0.3393779640634035,1
Bakery,2023-09-17,17599.46,0.0,0.17302646679187206,5.719531457215163,4.6275469076892115,74.2,0.0,0,-67,13,Thanksgiving,0.4540082479803358,1
Bakery,2023-09-18,9962.41,0.025084797754760146,0.02195432797691479,5.580228458776542,5.514798808721987,74.7,0.0,0,-66,14,Thanksgiving,0.16591266571040542,0
Bakery,2023-09-19,10795.46,0.008821256342944164,0.15534035535634544,5.767465240017564,4.77472248519285,74.3,0.63,0,-65,15,Thanksgiving,0.4379516945086175,1
Bakery,2023-09-20,9303.55,0.0,0.01847792686186416,5.455023802741963,5.396633553858472,77.5,0.0,0,-64,16,Thanksgiving,0.0989665235313402,0
Bakery,2023-09-21,10629.05,0.0,0.026593647797424236,5.713179842036682,5.537661766573682,56.7,0.0,0,-63,17,Thanksgiving,0.10510064398982034,0
Bakery,2023-09-22,11081.64,0.060015908295162096,0.005614639638598469,5.81578919726683,5.796587129702823,70.1,0.0,0,-62,18,Thanksgiving,0.060006461137521165,0
Bakery,2023-09-23,14302.89,0.007196372900861295,0.04310625970758992,5.775289854008526,5.490788539938433,65.5,0.0,0,-61,19,Thanksgiving,0.13547681622385407,0
Bakery,2023-09-24,14554.49,0.013081729418207028,0.07992947773664205,5.677953957850808,5.350440805552102,67.5,0.0,0,-60,20,Thanksgiving,0.25827081539786007,1
Bakery,2023-09-25,9650.28,0.018132383723581075,0.0,5.523756947984929,5.523756947984929,59.4,0.0,0,-59,21,Thanksgiving,0.0,0
Bakery,2023-09-26,8925.97,0.0,0.0,5.779464327126353,5.779464327126353,54.5,0.0,0,-58,22,Thanksgiving,0.0,0
Bakery,2023-09-27,9568.76,0.0,0.03942909418430559,5.836299363762913,5.459751514302794,64.3,0.0,0,-57,23,Thanksgiving,0.17432770808338802,0
Bakery,2023-09-28,9825.97,0.0,0.06671464014561197,5.266804457982265,5.038640388684271,64.2,0.0,0,-56,24,Thanksgiving,0.18549924333170162,0
Bakery,2023-09-29,12763.86,0.0,0.07627448213896133,5.444498106372211,5.233980535668678,59.7,0.0,0,-55,25,Thanksgiving,0.20242074106108968,1
Bakery,2023-09-30,14455.27,0.0,0.027063866491750004,5.828420237048496,5.569960312052283,55.8,0.0,0,-54,26,Thanksgiving,0.14939880057584534,0
Bakery,2023-10-01,14854.06,0.0,0.048797657936145065,5.703831376741443,5.428910849962905,64.8,0.0,0,-53,27,Thanksgiving,0.2324818938391255,1
Bakery,2023-10-02,9269.73,0.0,0.0,5.469087395210001,5.469087395210001,62.7,0.0,0,-52,28,Thanksgiving,0.0,0
Bakery,2023-10-03,8617.18,0.0,0.0,5.791100951819507,5.791100951819507,68.4,0.0,0,-51,29,Thanksgiving,0.0,0
Bakery,2023-10-04,8084.2300000000005,0.026723237710950826,0.0,5.360438273032806,5.360438273032806,63.8,0.0,0,-50,30,Thanksgiving,0.0,0
Bakery,2023-10-05,12222.75,0.005968804074369516,0.16982243945283068,6.533425186639668,4.989549086743982,61.7,0.0,0,-49,31,Thanksgiving,0.4975917858092491,1
Bakery,2023-10-06,11534.29,0.0,0.028597580328752495,5.562698042098819,5.472329688259961,62.8,0.0,0,-48,32,Thanksgiving,0.11020530955958277,0
Bakery,2023-10-07,17273.32,0.017928649501080283,0.19256842646217887,5.450171976203764,4.519586518399474,63.4,0.0,0,-47,33,Thanksgiving,0.5556152494135465,1
Bakery,2023-10-08,13065.68,0.0,0.04319427485591375,5.521969970181422,5.374245550174197,58.8,0.0,0,-46,34,Thanksgiving,0.14772442000722502,0
Bakery,2023-10-09,9920.81,0.02360448290008578,0.09540472467438228,6.306308688504264,5.395193567863913,67.3,0.0,0,-45,35,Thanksgiving,0.24758563060879102,1
Bakery,2023-10-10,9812.45,0.0,0.06511499425564747,6.027505434422595,5.391331940544919,66.5,0.0,0,-44,36,Thanksgiving,0.188217010022981,0
Bakery,2023-10-11,8815.13,0.029788066653583092,0.027855000952391455,5.757866611156045,5.62304840654647,44.9,0.0,0,-43,37,Thanksgiving,0.15320250523815304,0
Bakery,2023-10-12,9588.31,0.017943702279129482,0.10119249377627548,5.521581582155771,5.072286909789108,55.7,0.0,0,-42,38,Thanksgiving,0.20238498755255097,1
Bakery,2023-10-13,12603.27,0.0,0.08458801590597248,5.555274004286188,5.182461972170714,58.9,0.0,0,-41,39,Thanksgiving,0.3274221690085192,1
Bakery,2023-10-14,14785.23,0.015379905486759424,0.08897073452805666,5.5332268283956365,5.154979239416635,52.3,0.0,0,-40,40,Thanksgiving,0.40618644417435507,1
Bakery,2023-10-15,16162.449999999999,0.0,0.11985820115879244,6.066145800915084,5.175346045927443,45.3,0.0,0,-39,41,Thanksgiving,0.4714743123721961,1
Bakery,2023-10-16,10485.59,0.0,0.05782121769105259,5.6750432069153955,5.310117303842703,57.1,0.0,0,-38,42,Thanksgiving,0.268980572385531,1
Bakery,2023-10-17,8530.28,0.0,0.0,5.601645795917602,5.601645795917602,61.8,0.0,0,-37,43,Thanksgiving,0.0,0
Bakery,2023-10-18,8784.460000000001,0.0,0.0,5.677391894322475,5.677391894322475,54.2,0.17,0,-36,44,Thanksgiving,0.0,0
Bakery,2023-10-19,9528.61,0.04147263871645497,0.0715057353027157,5.732246067369742,5.3693551525353636,68.5,0.0,0,-35,45,Thanksgiving,0.24242045796816117,1
Bakery,2023-10-20,10432.88,0.002027342402097983,0.0,5.558211807286195,5.558211807286195,53.2,0.0,0,-34,46,Thanksgiving,0.0,0
Bakery,2023-10-21,14447.04,0.0,0.06355743879491593,5.562776734888255,5.2509169975302905,49.1,0.0,0,-33,47,Thanksgiving,0.3489247624426872,1
Bakery,2023-10-22,13922.47,0.0,0.1231388804156915,5.284326473678879,4.76095684170984,55.8,0.0,0,-32,48,Thanksgiving,0.3092770176556315,1
Bakery,2023-10-23,10048.0,0.02613875398089172,0.05705201556814901,5.631065794187897,5.237798089171974,36.3,0.0,0,-31,49,Thanksgiving,0.30485370222929936,1
Bakery,2023-10-24,8109.27,0.031109873021862633,0.03422849463787023,5.708987812713104,5.382105688921444,56.7,0.0,0,-30,50,Thanksgiving,0.17960556252289048,0
