date,sku_id,category,sales,oos_loss_share,promo_flag,promo_type,base_price,final_price,temperature,precipitation,holiday_flag,days_to_holiday,days_from_holiday,holiday_name
2022-07-23,Frozen_Foods_SKU_001,Frozen_Foods,1233.57,0.0,0,None,8.51,8.51,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_002,Frozen_Foods,2261.18,0.0,1,Discount,5.63,4.57,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_003,Frozen_Foods,1624.97,0.412,1,Discount,7.1,5.2,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_004,Frozen_Foods,1932.39,0.0,0,None,4.8,4.8,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_005,Frozen_Foods,964.99,0.0,0,None,8.33,8.33,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_006,Frozen_Foods,1236.65,0.0,0,None,8.47,8.47,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_007,Frozen_Foods,2213.76,0.0,0,None,3.59,3.59,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_008,Frozen_Foods,2167.9,0.0,0,None,11.69,11.69,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_009,Frozen_Foods,835.12,0.0,0,None,5.74,5.74,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Frozen_Foods_SKU_010,Frozen_Foods,2709.79,0.0,1,Discount,9.16,7.25,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_001,Bakery,2466.38,0.0,1,Bundle,3.42,2.77,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_002,Bakery,1719.24,0.0,0,None,2.76,2.76,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_003,Bakery,1632.47,0.0,0,None,4.44,4.44,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_004,Bakery,1406.15,0.0,0,None,4.84,4.84,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_005,Bakery,1889.6,0.0,1,Discount,6.6,4.35,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_006,Bakery,1896.64,0.0,0,None,9.77,9.77,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_007,Bakery,1812.02,0.0,0,None,9.55,9.55,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_008,Bakery,1577.54,0.0,0,None,6.98,6.98,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_009,Bakery,1220.42,0.0,0,None,3.16,3.16,83.3,0.0,0,-44,19,Labor_Day
2022-07-23,Bakery_SKU_010,Bakery,1170.01,0.0,0,None,2.84,2.84,83.3,0.0,0,-44,19,Labor_Day
2022-07-24,Beverages_SKU_001,Beverages,1797.09,0.372,0,None,4.25,4.25,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_002,Beverages,2679.93,0.0,0,None,6.39,6.39,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_003,Beverages,1711.53,0.0,0,None,2.94,2.94,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_004,Beverages,3248.36,0.0,0,None,2.35,2.35,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_005,Beverages,4573.43,0.0,1,Discount,5.61,3.75,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_006,Beverages,3274.76,0.0,0,None,2.12,2.12,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_007,Beverages,1824.6,0.0,0,None,6.99,6.99,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_008,Beverages,1975.21,0.0,0,None,3.09,3.09,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_009,Beverages,2405.36,0.0,0,None,3.83,3.83,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Beverages_SKU_010,Beverages,1850.27,0.0,0,None,4.59,4.59,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_001,Frozen_Foods,1002.89,0.0,0,None,8.51,8.51,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_002,Frozen_Foods,1202.17,0.197,0,None,5.63,5.63,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_003,Frozen_Foods,1238.3,0.426,0,None,7.1,7.1,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_004,Frozen_Foods,1598.92,0.0,0,None,4.8,4.8,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_005,Frozen_Foods,1113.21,0.0,0,None,8.33,8.33,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_006,Frozen_Foods,1249.02,0.0,0,None,8.47,8.47,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_007,Frozen_Foods,2064.13,0.0,0,None,3.59,3.59,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_008,Frozen_Foods,1691.61,0.0,0,None,11.69,11.69,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_009,Frozen_Foods,891.02,0.0,0,None,5.74,5.74,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Frozen_Foods_SKU_010,Frozen_Foods,1638.6,0.0,0,None,9.16,9.16,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_001,Bakery,1115.8,0.0,0,None,3.42,3.42,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_002,Bakery,1758.1,0.0,0,None,2.76,2.76,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_003,Bakery,2506.94,0.0,1,Bundle,4.44,3.54,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_004,Bakery,2113.9,0.0,1,Discount,4.84,4.08,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_005,Bakery,1029.97,0.0,0,None,6.6,6.6,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_006,Bakery,1413.97,0.0,0,None,9.77,9.77,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_007,Bakery,1755.07,0.0,0,None,9.55,9.55,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_008,Bakery,3004.03,0.0,1,Discount,6.98,5.7,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_009,Bakery,2111.22,0.0,1,BOGO,3.16,1.58,93.5,0.0,0,-43,20,Labor_Day
2022-07-24,Bakery_SKU_010,Bakery,1959.74,0.0,1,Discount,2.84,2.03,93.5,0.0,0,-43,20,Labor_Day
2022-07-25,Beverages_SKU_001,Beverages,2009.21,0.0,0,None,4.25,4.25,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_002,Beverages,1590.88,0.0,0,None,6.39,6.39,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_003,Beverages,1167.05,0.093,0,None,2.94,2.94,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_004,Beverages,1863.58,0.0,0,None,2.35,2.35,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_005,Beverages,1799.14,0.0,0,None,5.61,5.61,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_006,Beverages,2075.01,0.0,0,None,2.12,2.12,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_007,Beverages,1151.96,0.0,0,None,6.99,6.99,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_008,Beverages,1081.02,0.0,0,None,3.09,3.09,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_009,Beverages,1604.92,0.0,0,None,3.83,3.83,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Beverages_SKU_010,Beverages,1095.46,0.0,0,None,4.59,4.59,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_001,Frozen_Foods,909.49,0.0,0,None,8.51,8.51,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_002,Frozen_Foods,1167.45,0.0,0,None,5.63,5.63,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_003,Frozen_Foods,1491.47,0.0,0,None,7.1,7.1,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_004,Frozen_Foods,1242.52,0.0,0,None,4.8,4.8,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_005,Frozen_Foods,811.58,0.0,0,None,8.33,8.33,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_006,Frozen_Foods,887.55,0.0,0,None,8.47,8.47,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_007,Frozen_Foods,1556.93,0.0,0,None,3.59,3.59,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_008,Frozen_Foods,1444.08,0.0,0,None,11.69,11.69,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_009,Frozen_Foods,959.11,0.23,1,Discount,5.74,4.67,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Frozen_Foods_SKU_010,Frozen_Foods,955.1,0.0,0,None,9.16,9.16,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_001,Bakery,979.11,0.0,0,None,3.42,3.42,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_002,Bakery,1145.15,0.0,0,None,2.76,2.76,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_003,Bakery,1040.04,0.0,0,None,4.44,4.44,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_004,Bakery,958.02,0.0,0,None,4.84,4.84,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_005,Bakery,1155.61,0.0,1,Bundle,6.6,4.98,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_006,Bakery,1265.73,0.0,0,None,9.77,9.77,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_007,Bakery,1205.08,0.0,0,None,9.55,9.55,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_008,Bakery,1231.07,0.0,0,None,6.98,6.98,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_009,Bakery,711.6,0.0,0,None,3.16,3.16,82.9,0.0,0,-42,21,Labor_Day
2022-07-25,Bakery_SKU_010,Bakery,715.53,0.0,0,None,2.84,2.84,82.9,0.0,0,-42,21,Labor_Day
2022-07-26,Beverages_SKU_001,Beverages,1691.7,0.103,0,None,4.25,4.25,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_002,Beverages,1653.69,0.0,0,None,6.39,6.39,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_003,Beverages,985.58,0.0,0,None,2.94,2.94,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_004,Beverages,1491.8,0.0,0,None,2.35,2.35,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_005,Beverages,1346.25,0.0,0,None,5.61,5.61,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_006,Beverages,1592.95,0.0,0,None,2.12,2.12,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_007,Beverages,1002.59,0.0,0,None,6.99,6.99,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_008,Beverages,1150.32,0.0,0,None,3.09,3.09,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_009,Beverages,1296.76,0.0,0,None,3.83,3.83,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Beverages_SKU_010,Beverages,1164.03,0.0,0,None,4.59,4.59,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_001,Frozen_Foods,853.6,0.0,0,None,8.51,8.51,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_002,Frozen_Foods,2335.77,0.0,1,BOGO,5.63,2.81,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_003,Frozen_Foods,1269.66,0.0,0,None,7.1,7.1,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_004,Frozen_Foods,881.9,0.0,0,None,4.8,4.8,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_005,Frozen_Foods,589.29,0.0,0,None,8.33,8.33,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_006,Frozen_Foods,716.28,0.0,0,None,8.47,8.47,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_007,Frozen_Foods,1183.21,0.0,0,None,3.59,3.59,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_008,Frozen_Foods,3773.92,0.0,1,BOGO,11.69,5.84,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_009,Frozen_Foods,777.27,0.0,0,None,5.74,5.74,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Frozen_Foods_SKU_010,Frozen_Foods,972.56,0.0,0,None,9.16,9.16,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_001,Bakery,972.04,0.0,0,None,3.42,3.42,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_002,Bakery,2658.88,0.0,1,Discount,2.76,1.77,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_003,Bakery,1136.53,0.0,0,None,4.44,4.44,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_004,Bakery,1924.32,0.0,1,Discount,4.84,3.44,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_005,Bakery,756.74,0.0,0,None,6.6,6.6,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_006,Bakery,1076.5,0.0,0,None,9.77,9.77,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_007,Bakery,1176.12,0.0,0,None,9.55,9.55,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_008,Bakery,1172.15,0.0,0,None,6.98,6.98,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_009,Bakery,698.14,0.0,0,None,3.16,3.16,75.5,0.0,0,-41,22,Labor_Day
2022-07-26,Bakery_SKU_010,Bakery,933.12,0.0,0,None,2.84,2.84,75.5,0.0,0,-41,22,Labor_Day
2022-07-27,Beverages_SKU_001,Beverages,2000.92,0.0,0,None,4.25,4.25,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_002,Beverages,1557.93,0.0,0,None,6.39,6.39,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_003,Beverages,1235.73,0.0,0,None,2.94,2.94,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_004,Beverages,1855.76,0.0,0,None,2.35,2.35,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_005,Beverages,1434.31,0.0,0,None,5.61,5.61,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_006,Beverages,2008.43,0.0,0,None,2.12,2.12,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_007,Beverages,1204.95,0.0,0,None,6.99,6.99,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_008,Beverages,1277.08,0.0,0,None,3.09,3.09,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_009,Beverages,1781.13,0.0,1,Loyalty,3.83,3.63,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Beverages_SKU_010,Beverages,1129.07,0.0,0,None,4.59,4.59,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_001,Frozen_Foods,846.94,0.0,0,None,8.51,8.51,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_002,Frozen_Foods,1117.04,0.0,0,None,5.63,5.63,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_003,Frozen_Foods,1355.69,0.0,0,None,7.1,7.1,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_004,Frozen_Foods,1653.2,0.0,1,Discount,4.8,4.09,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_005,Frozen_Foods,940.5,0.0,1,Loyalty,8.33,7.69,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_006,Frozen_Foods,794.19,0.0,0,None,8.47,8.47,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_007,Frozen_Foods,1440.52,0.0,0,None,3.59,3.59,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_008,Frozen_Foods,1681.21,0.0,0,None,11.69,11.69,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_009,Frozen_Foods,835.06,0.0,0,None,5.74,5.74,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Frozen_Foods_SKU_010,Frozen_Foods,1280.77,0.0,0,None,9.16,9.16,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_001,Bakery,859.39,0.0,0,None,3.42,3.42,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_002,Bakery,1257.53,0.0,0,None,2.76,2.76,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_003,Bakery,994.52,0.0,0,None,4.44,4.44,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_004,Bakery,973.44,0.0,0,None,4.84,4.84,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_005,Bakery,889.67,0.0,0,None,6.6,6.6,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_006,Bakery,980.39,0.0,0,None,9.77,9.77,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_007,Bakery,557.31,0.557,0,None,9.55,9.55,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_008,Bakery,1305.89,0.0,0,None,6.98,6.98,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_009,Bakery,861.18,0.198,1,Discount,3.16,2.61,89.3,0.13,0,-40,23,Labor_Day
2022-07-27,Bakery_SKU_010,Bakery,2454.11,0.0,1,BOGO,2.84,1.42,89.3,0.13,0,-40,23,Labor_Day
2022-07-28,Beverages_SKU_001,Beverages,1592.55,0.0,0,None,4.25,4.25,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_002,Beverages,1535.04,0.0,0,None,6.39,6.39,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_003,Beverages,914.69,0.0,0,None,2.94,2.94,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_004,Beverages,1470.92,0.0,0,None,2.35,2.35,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_005,Beverages,1629.41,0.0,0,None,5.61,5.61,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_006,Beverages,406.65,0.788,0,None,2.12,2.12,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_007,Beverages,1041.34,0.0,0,None,6.99,6.99,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_008,Beverages,1149.75,0.0,0,None,3.09,3.09,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_009,Beverages,2036.13,0.0,1,Discount,3.83,2.59,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Beverages_SKU_010,Beverages,1324.89,0.0,0,None,4.59,4.59,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_001,Frozen_Foods,753.86,0.0,0,None,8.51,8.51,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_002,Frozen_Foods,927.16,0.0,0,None,5.63,5.63,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_003,Frozen_Foods,1511.29,0.0,0,None,7.1,7.1,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_004,Frozen_Foods,1220.57,0.0,0,None,4.8,4.8,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_005,Frozen_Foods,742.95,0.0,0,None,8.33,8.33,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_006,Frozen_Foods,854.54,0.0,0,None,8.47,8.47,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_007,Frozen_Foods,1838.37,0.0,0,None,3.59,3.59,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_008,Frozen_Foods,1177.15,0.0,0,None,11.69,11.69,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_009,Frozen_Foods,717.19,0.0,0,None,5.74,5.74,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Frozen_Foods_SKU_010,Frozen_Foods,1000.1,0.0,0,None,9.16,9.16,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_001,Bakery,923.91,0.0,0,None,3.42,3.42,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_002,Bakery,1144.57,0.0,0,None,2.76,2.76,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_003,Bakery,1261.67,0.0,0,None,4.44,4.44,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_004,Bakery,711.97,0.0,0,None,4.84,4.84,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_005,Bakery,711.09,0.0,0,None,6.6,6.6,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_006,Bakery,1218.43,0.0,0,None,9.77,9.77,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_007,Bakery,1193.63,0.0,0,None,9.55,9.55,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_008,Bakery,2328.81,0.0,1,Discount,6.98,4.3,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_009,Bakery,736.62,0.0,0,None,3.16,3.16,84.5,0.51,0,-39,24,Labor_Day
2022-07-28,Bakery_SKU_010,Bakery,914.07,0.0,0,None,2.84,2.84,84.5,0.51,0,-39,24,Labor_Day
2022-07-29,Beverages_SKU_001,Beverages,1634.28,0.325,0,None,4.25,4.25,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_002,Beverages,2183.31,0.0,0,None,6.39,6.39,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_003,Beverages,1651.65,0.0,0,None,2.94,2.94,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_004,Beverages,2254.53,0.0,0,None,2.35,2.35,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_005,Beverages,2661.79,0.0,0,None,5.61,5.61,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_006,Beverages,3055.02,0.0,0,None,2.12,2.12,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_007,Beverages,1452.25,0.0,0,None,6.99,6.99,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_008,Beverages,1758.73,0.0,0,None,3.09,3.09,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_009,Beverages,2157.78,0.0,0,None,3.83,3.83,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Beverages_SKU_010,Beverages,2125.61,0.0,0,None,4.59,4.59,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_001,Frozen_Foods,1088.46,0.0,0,None,8.51,8.51,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_002,Frozen_Foods,1416.03,0.0,0,None,5.63,5.63,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_003,Frozen_Foods,3489.99,0.0,1,Discount,7.1,4.67,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_004,Frozen_Foods,1305.95,0.0,0,None,4.8,4.8,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_005,Frozen_Foods,1572.45,0.0,1,Discount,8.33,6.66,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_006,Frozen_Foods,1025.98,0.0,0,None,8.47,8.47,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_007,Frozen_Foods,2099.53,0.0,0,None,3.59,3.59,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_008,Frozen_Foods,2012.59,0.0,0,None,11.69,11.69,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_009,Frozen_Foods,1003.56,0.0,0,None,5.74,5.74,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Frozen_Foods_SKU_010,Frozen_Foods,1426.12,0.0,0,None,9.16,9.16,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_001,Bakery,1242.17,0.0,0,None,3.42,3.42,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_002,Bakery,1465.83,0.0,0,None,2.76,2.76,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_003,Bakery,1288.82,0.0,0,None,4.44,4.44,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_004,Bakery,1095.69,0.0,0,None,4.84,4.84,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_005,Bakery,946.1,0.0,0,None,6.6,6.6,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_006,Bakery,1314.46,0.0,0,None,9.77,9.77,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_007,Bakery,1512.22,0.0,0,None,9.55,9.55,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_008,Bakery,1676.68,0.0,0,None,6.98,6.98,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_009,Bakery,861.36,0.0,0,None,3.16,3.16,96.9,0.21,0,-38,25,Labor_Day
2022-07-29,Bakery_SKU_010,Bakery,1062.12,0.0,0,None,2.84,2.84,96.9,0.21,0,-38,25,Labor_Day
2022-07-30,Beverages_SKU_001,Beverages,3219.1,0.0,0,None,4.25,4.25,87.8,0.54,0,-37,26,Labor_Day
2022-07-30,Beverages_SKU_002,Beverages,2169.89,0.0,0,None,6.39,6.39,87.8,0.54,0,-37,26,Labor_Day
