category,date,sales,oos_loss_share,avg_discount_pct,base_price,final_price,temperature,precipitation,holiday_flag,days_to_holiday,days_from_holiday,holiday_name,promo_intensity,promo_flag,oos_adjusted_sales,day_of_week,week_of_year,month,day_of_year,week_of_month,is_weekend,day_of_week_sin,day_of_week_cos,week_of_year_sin,week_of_year_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,oos_lag_7,lag_7,lag_14,lag_28,lag_364,rolling_mean_7,rolling_mean_28,rolling_mean_364,promo_lag_7,days_since_promo,is_pre_holiday,is_holiday_peak,is_post_holiday,temp_rolling_avg_14,temp_deviation,is_extreme_cold,is_extreme_hot,heavy_precip_flag
Bakery,2022-05-09,8764.06,0.026889712074084388,0.02380124916506456,5.745839063173918,5.588750818684491,84.4,0.58,0,-21,128,Memorial_Day,0.12369153109403633,0,9006.235067845897,0,19,5,129,2,0,0.0,1.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.7971015927871943,-0.6038452208771035,0.0,10002.73,9875.09,10012.66,,11717.694982548082,12080.109911264492,,0.0,1,0,0,0,73.62857142857142,10.771428571428586,0,0,1
Bakery,2022-05-10,10920.45,0.03219449381664675,0.13034826176722442,5.3768580965070125,4.834330517515305,72.4,0.0,0,-20,129,Memorial_Day,0.38015741109569656,1,11283.723775313067,1,19,5,130,2,0,0.7818314824680298,0.6234898018587336,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.7865965660866021,-0.6174672802835514,0.02016093756032614,8723.157024091632,10016.50268335042,9953.030537518762,,12083.490232722574,12127.634669757144,,0.0,2,0,0,0,74.30714285714285,-1.9071428571428442,0,0,0
Bakery,2022-05-11,9325.83,0.06572723500213923,0.019596793383148056,5.739975187195134,5.645126707220697,89.2,0.0,0,-19,130,Memorial_Day,0.09120046151388134,0,9981.913579618638,2,19,5,131,2,0,0.9749279121818236,-0.22252093395631434,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.7758587728069828,-0.6309066211876704,0.0,8893.39,10259.25,9248.9,,12238.993601239521,12153.813726172099,,0.0,1,0,0,0,76.19285714285715,13.007142857142853,0,1,0
Bakery,2022-05-12,9829.95,0.0,0.09711036170072077,5.39758523695441,5.065467799937945,88.8,0.74,0,-18,131,Memorial_Day,0.1942207234014415,0,9829.95,3,19,5,132,2,0,0.43388373911755823,-0.900968867902419,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.7648913904341226,-0.6441592666722685,0.0,9802.02,12109.244704744651,8901.720000000001,,12242.983601239523,12186.964797600667,,0.19521078308348686,2,0,0,0,76.97857142857143,11.82142857142857,0,1,1
Bakery,2022-05-13,12437.9,0.01706735059776972,0.03994031502610892,5.6423289944444,5.515028453356274,81.3,0.42000000000000004,0,-17,132,Memorial_Day,0.22612177296810557,1,12653.868001601228,4,19,5,133,2,0,-0.433883739117558,-0.9009688679024191,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.753697664392914,-0.6572212950663319,0.03179290006686962,11599.59475692304,12699.48,14381.960556770793,,12393.594064764979,12125.247206344613,,0.0,3,0,0,0,76.57857142857144,4.721428571428561,0,0,1
Bakery,2022-05-14,17866.77,0.01313962848349198,0.142605116690702,6.143176690582573,4.891473657521757,81.9,0.0,0,-16,133,Memorial_Day,0.34231201274768747,1,18104.65848633089,5,19,5,134,2,1,-0.9749279121818236,-0.2225209339563146,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.742280907086982,-0.6700888411055113,0.014132719264061594,17178.985783316923,15655.922276850068,18195.19,,12525.8330223384,12122.013937999287,,0.381346464968529,1,0,0,0,77.61428571428571,4.285714285714292,0,0,0
Bakery,2022-05-15,13852.55,0.0,0.0,5.369584026045747,5.369584026045747,78.2,0.0,0,-15,134,Memorial_Day,0.0,0,13852.55,6,19,5,135,3,1,-0.7818314824680299,0.6234898018587334,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.7306444969184916,-0.6827580970759147,0.018449663994573033,16820.482245659092,16556.74,17323.919757445496,,12101.842701529959,11998.036446661949,,0.5666823136070841,1,0,0,0,77.98571428571428,0.2142857142857224,0,0,0
Bakery,2022-05-16,10032.68,0.020601893013631453,0.0,5.440349348329658,5.440349348329658,61.2,0.0,0,-14,135,Memorial_Day,0.0,0,10243.72002399596,0,20,5,136,3,0,0.0,1.0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.7187918772884232,-0.6952253139408722,0.026889712074084388,9006.235067845897,10002.73,10538.86,,12278.626266694255,11987.49573323323,,0.12369153109403633,2,0,0,0,77.75,-16.549999999999997,0,0,0
Bakery,2022-05-17,9546.91,0.007164773733071746,0.0,5.588617322254006,5.588617322254006,62.3,0.0,0,-13,136,Memorial_Day,0.0,0,9615.805067570467,1,20,5,137,3,0,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.7067265555776158,-0.7074868024503348,0.03219449381664675,11283.723775313067,8723.157024091632,8665.756272555653,,12040.352165588167,12021.426047340905,,0.38015741109569656,3,0,0,0,77.05714285714285,-14.757142857142853,0,0,0
Bakery,2022-05-18,9207.76,0.0,0.0,5.682180790984996,5.682180790984996,85.4,0.59,0,-12,137,Memorial_Day,0.0,0,9207.76,2,20,5,138,3,0,0.9749279121818236,-0.22252093395631434,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.6944521021088763,-0.719538934232584,0.06572723500213923,9981.913579618638,8893.39,10736.15,,11929.758797071221,11966.840690198047,,0.09120046151388134,4,0,0,0,78.25,7.150000000000006,0,0,1
Bakery,2022-05-19,12366.289999999999,0.0,0.08809566050465498,5.564415641231122,5.094599374590116,71.7,0.0,0,-11,138,Memorial_Day,0.40402254839567897,1,12366.289999999999,3,20,5,139,3,0,0.43388373911755823,-0.900968867902419,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.6819721490904629,-0.7313781428679254,0.0,9829.95,9802.02,9950.47,,12292.093082785506,12053.119975912332,,0.1942207234014415,5,0,0,0,77.89285714285714,-6.192857142857136,0,0,0
Bakery,2022-05-20,12218.83,0.0,0.0,5.712362525708271,5.712362525708271,71.2,0.0,0,-10,139,Memorial_Day,0.0,0,12218.83,4,20,5,140,3,0,-0.433883739117558,-0.9009688679024191,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.6692903895412567,-0.7430009249440493,0.01706735059776972,12653.868001601228,11599.59475692304,11468.195848333356,,12229.944796842474,12079.928338471856,,0.22612177296810557,1,0,0,0,76.65714285714286,-5.4571428571428555,0,0,0
Bakery,2022-05-21,14817.130000000001,0.009563694183691443,0.0,5.682028793700264,5.682028793700264,88.5,0.0,0,-9,140,Memorial_Day,0.0,0,14960.204823860791,5,20,5,141,3,1,-0.9749279121818236,-0.2225209339563146,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.6564105761979381,-0.7544038410927472,0.01313962848349198,18104.65848633089,17178.985783316923,13451.9,,11780.737130775318,12133.796367895455,,0.34231201274768747,2,0,0,0,77.74285714285715,10.757142857142853,0,1,0
Bakery,2022-05-22,14048.630000000001,0.016001669913721126,0.03453201162999199,5.863128611117241,5.635217334359294,74.6,0.0,0,-8,141,Memorial_Day,0.13729594985418506,0,14277.087237300686,6,20,5,142,4,1,-0.7818314824680299,0.6234898018587334,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.6433365204044917,-0.765583517007675,0.0,13852.55,16820.482245659092,16228.2,,11841.385307532559,12064.113769227622,,0.0,3,0,0,0,77.9357142857143,-3.335714285714303,0,0,0
Bakery,2022-05-23,19865.34,0.0,0.1660885720610007,4.916027931059825,4.4258660712577775,72.6,0.26,1,-7,142,Memorial_Day,0.48429324642820104,1,19865.34,0,21,5,143,4,0,0.0,1.0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.6300720909843687,-0.7765366444428655,0.020601893013631453,10243.72002399596,9006.235067845897,9875.09,,13215.902446961705,12420.908412084767,,0.0,4,1,0,0,77.09285714285714,-4.492857142857147,0,0,0
Bakery,2022-05-24,20058.85,0.06714702836902414,0.3282927485872819,5.518368181625567,3.878130137071667,81.7,0.0,1,-6,143,Memorial_Day,0.6565854971745638,1,21502.69186035783,1,21,5,144,4,0,0.7818314824680298,0.6234898018587336,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922,0.007164773733071746,9615.805067570467,11283.723775313067,10016.50268335042,,14914.029131645615,12831.129454120746,,0.0,1,1,0,0,77.75714285714285,3.94285714285715,0,0,0
Bakery,2022-05-25,15873.03,0.0,0.0984745823576217,5.458150876045721,5.09229671965592,84.1,0.28,1,-5,144,Memorial_Day,0.2561640720139759,1,15873.03,2,21,5,145,4,0,0.9749279121818236,-0.22252093395631434,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.6029878670694714,-0.7977503570459932,0.0,9207.76,9981.913579618638,10259.25,,15866.210560217045,13031.621596977888,,0.0,1,1,0,0,77.39285714285714,6.7071428571428555,0,0,0
Bakery,2022-05-26,16767.65,0.0,0.11837559737648076,5.910137663894462,4.989721111783703,75.3,0.0,1,-4,145,Memorial_Day,0.35454759611513836,1,16767.65,3,21,5,146,4,0,0.43388373911755823,-0.900968867902419,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.5891760872322963,-0.8080046647350754,0.0,12366.289999999999,9829.95,12109.244704744651,,16494.97627450276,13197.99321466558,,0.40402254839567897,1,1,0,0,76.42857142857143,-1.1285714285714334,0,0,0
Bakery,2022-05-27,23938.36,0.0,0.21560466691027005,5.712561829632439,4.353773044602888,78.8,0.0,1,-3,146,Memorial_Day,0.6512580644622271,1,23938.36,4,21,5,147,4,0,-0.433883739117558,-0.9009688679024191,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.5751899607119775,-0.8180198708443175,0.0,12218.83,12653.868001601228,12699.48,,18169.19484593133,13599.38178609415,,0.0,1,1,0,0,76.25,2.549999999999997,0,0,0
Bakery,2022-05-28,25233.86,0.0,0.1674984714728775,5.945147452668754,4.668466615888335,69.5,0.0,1,-2,147,Memorial_Day,0.493417178346872,1,25233.86,5,21,5,148,4,1,-0.9749279121818236,-0.2225209339563146,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.5610336262283677,-0.8277930117131022,0.009563694183691443,14960.204823860791,18104.65848633089,15655.922276850068,,19636.859871094075,13941.450990492362,,0.0,1,1,0,0,75.36428571428571,-5.864285714285714,0,0,0
Bakery,2022-05-29,18200.07,0.05602173178454808,0.03501003462708062,5.107721085688133,4.975476627287697,82.7,0.0,1,-1,148,Memorial_Day,0.24567982430836802,1,19280.17901768693,6,21,5,149,5,1,-0.7818314824680299,0.6234898018587334,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.5467112728685939,-0.8373211953118121,0.016001669913721126,14277.087237300686,13852.55,16556.74,,20351.58726829211,14038.716669695466,,0.13729594985418506,1,1,0,0,75.68571428571428,7.01428571428572,0,0,0
Bakery,2022-05-30,15090.5,0.0,0.0,5.587781246479574,5.587781246479574,79.7,0.0,1,0,0,Memorial_Day,0.0,0,15090.5,0,22,5,150,5,0,0.0,1.0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.5322271388474397,-0.8466016020976267,0.0,19865.34,10243.72002399596,10002.73,,19669.467268292112,14220.422741124037,,0.48429324642820104,1,0,1,0,77.00714285714285,2.69285714285715,0,0,0
Bakery,2022-05-31,7330.7300000000005,0.0,0.03503276744776046,5.830252512369164,5.585723795583796,86.6,0.0,1,-34,1,July_4th,0.17466336913240563,0,7330.7300000000005,1,22,5,151,5,0,0.7818314824680298,0.6234898018587336,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.5175855102531889,-0.8556314858488706,0.06714702836902414,21502.69186035783,9615.805067570467,8723.157024091632,,17644.90128824099,14170.693204549336,,0.6565854971745638,2,0,0,1,78.74285714285715,7.857142857142847,0,1,0
Bakery,2022-06-01,8193.710000000001,0.0,0.0743510089386517,5.9414206019007265,5.364657267586966,89.4,0.0,1,-33,2,July_4th,0.46991045570321627,1,8193.710000000001,2,22,6,152,1,0,0.9749279121818236,-0.22252093395631434,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.5027907197793043,-0.8644081744776648,0.0,15873.03,9207.76,8893.39,,16547.855573955276,14145.704633120766,,0.2561640720139759,3,0,0,1,79.02857142857144,10.371428571428567,0,1,0
Bakery,2022-06-02,9254.12,0.0,0.12883411195309127,5.748307640272657,4.997876048722082,96.8,0.0,1,-32,3,July_4th,0.5062772040993633,1,9254.12,3,22,6,153,1,0,0.43388373911755823,-0.900968867902419,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.4878471454423119,-0.8729290708206411,0.0,16767.65,12366.289999999999,9802.02,,15474.49414538385,14126.13677597791,,0.35454759611513836,1,0,0,1,80.82142857142857,15.978571428571428,0,1,0
Bakery,2022-06-03,9209.26,0.0,0.0,5.689217363827279,5.689217363827279,74.1,0.0,1,-31,4,July_4th,0.0,0,9209.26,4,22,6,154,1,0,-0.433883739117558,-0.9009688679024191,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.47275920928627757,-0.881191653407483,0.0,23938.36,12218.83,11599.59475692304,,13370.337002526705,14040.76767751637,,0.6512580644622271,1,0,0,1,81.02857142857142,-6.928571428571431,0,0,0
Bakery,2022-06-04,10753.31,0.0,0.01898378759736267,5.756350751536038,5.6238439141064465,73.9,0.0,1,-30,5,July_4th,0.1456119092632873,0,10753.31,5,22,6,155,1,1,-0.9749279121818236,-0.2225209339563146,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.4575313760742512,-0.8891934772070711,0.0,25233.86,14960.204823860791,17178.985783316923,,11301.687002526704,13811.279256683623,,0.493417178346872,2,0,0,1,79.98571428571428,-6.085714285714275,0,0,0
Bakery,2022-06-05,11298.960000000001,0.0,0.08588234653091267,5.857507673272584,5.366766799776263,70.3,0.0,1,-29,6,July_4th,0.30368193178841235,1,11298.960000000001,6,22,6,156,1,1,-0.7818314824680299,0.6234898018587334,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0.44216815196707204,-0.8969321743510065,0.05602173178454808,19280.17901768693,14277.087237300686,16820.482245659092,,10161.51285714286,13614.082033624372,,0.24567982430836802,3,0,0,1,79.67857142857143,-9.378571428571433,0,0,0
Bakery,2022-06-06,7466.110000000001,0.0,0.015177593505135607,5.541699385623839,5.468239833058983,79.3,0.0,1,-28,7,July_4th,0.1204254960079613,0,7466.110000000001,0,23,6,157,1,0,0.0,1.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.42667408318992467,-0.9044054548343001,0.0,15090.5,19865.34,9006.235067845897,,9072.314285714287,13559.077566915588,,0.0,1,0,0,1,80.15714285714284,-0.857142857142847,0,0,0
Bakery,2022-06-07,12245.23,0.0,0.13621411183415674,5.202302129073934,4.810075539618285,82.3,0.0,0,-27,8,July_4th,0.3435901163146793,1,12245.23,1,23,6,158,1,0,0.7818314824680298,0.6234898018587336,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.4110537546870351,-0.9116111071930239,0.0,7330.7300000000005,21502.69186035783,11283.723775313067,,9774.385714285716,13593.417074940124,,0.17466336913240563,2,0,0,0,80.20000000000002,2.09999999999998,0,0,0
Bakery,2022-06-08,10194.16,0.018686236041027413,0.014232764747765499,5.720508251783373,5.657314776303295,89.2,0.0,0,-26,9,July_4th,0.11923297260392225,0,10388.277811240609,2,23,6,159,2,0,0.9749279121818236,-0.22252093395631434,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165,0.0,8193.710000000001,15873.03,9981.913579618638,,10087.8954016058,13607.930083212335,,0.46991045570321627,1,0,0,0,80.5642857142857,8.6357142857143,0,1,0
Bakery,2022-06-09,9958.27,0.015156747105671968,0.0,5.459825692615283,5.459825692615283,74.4,0.0,0,-25,10,July_4th,0.0,0,10111.52787078951,3,23,6,160,2,0,0.43388373911755823,-0.900968867902419,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.37945284372454435,-0.925211078289358,0.0,9254.12,16767.65,9829.95,,10210.382240290017,13617.986435740533,,0.5062772040993633,2,0,0,0,80.5,-6.099999999999994,0,0,0
Bakery,2022-06-10,14572.23,0.0,0.06798782367947453,5.612084053024143,5.261875141965231,84.8,0.0,0,-24,11,July_4th,0.2411950676046151,1,14572.23,4,23,6,161,2,0,-0.433883739117558,-0.9009688679024191,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.36348161248290634,-0.9316013725767187,0.0,9209.26,23938.36,12653.868001601228,,10976.520811718588,13686.499364254774,,0.0,3,0,0,0,80.92857142857143,3.8714285714285666,0,0,0
Bakery,2022-06-11,15409.44,0.02128103227631893,0.05830593260957204,5.250020688616848,5.022237044305309,91.5,0.0,0,-23,12,July_4th,0.2928561972401333,1,15744.499195555087,5,23,6,162,2,1,-0.9749279121818236,-0.2225209339563146,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093,0.0,10753.31,25233.86,18104.65848633089,,11689.54783965503,13602.207961012782,,0.1456119092632873,1,0,0,0,82.5,9.0,0,1,0
Bakery,2022-06-12,15673.56,0.0071169408864355,0.12876879150281337,5.4134356585230154,4.8236531330469905,75.0,0.56,0,-22,13,July_4th,0.31921209986754767,1,15785.907369588105,6,23,6,163,2,1,-0.7818314824680299,0.6234898018587334,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544,0.0,11298.960000000001,19280.17901768693,13852.55,,12330.540321024759,13671.25643849807,,0.30368193178841235,1,0,0,0,81.95,-6.950000000000003,0,0,1
Bakery,2022-06-13,9986.64,0.012843551985452567,0.013207304049118714,5.881334292614935,5.8174109410172,91.1,0.45,0,-21,14,July_4th,0.11622427563224469,0,10116.572727743383,0,24,6,164,2,0,0.0,1.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.31494162072895193,-0.9491110448902284,0.0,7466.110000000001,15090.5,10243.72002399596,,12709.177853559526,13666.715463631906,,0.1204254960079613,1,0,0,0,82.7642857142857,8.335714285714289,0,1,1
Bakery,2022-06-14,10078.62,0.01425911880793204,0.0,5.596843962764744,5.596843962764744,82.4,0.05,0,-20,15,July_4th,0.0,0,10224.411092509228,1,24,6,165,2,0,0.7818314824680298,0.6234898018587336,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.2985688173637202,-0.9543881083175908,0.0,12245.23,7330.7300000000005,9615.805067570467,,12420.489438203704,13688.451393094007,,0.3435901163146793,2,0,0,0,82.46428571428571,-0.06428571428570251,0,0,0
Bakery,2022-06-15,12517.61,0.0,0.1382046246546295,6.324268810100331,5.004414644648619,90.3,0.49000000000000005,0,-19,16,July_4th,0.27669898646786406,1,12517.61,2,24,6,166,3,0,0.9749279121818236,-0.22252093395631434,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.2821076626819194,-0.9593827529490743,0.018686236041027413,10388.277811240609,8193.710000000001,9207.76,,12724.679750883617,13806.660321665435,,0.11923297260392225,3,0,0,0,82.52857142857142,7.771428571428572,0,1,1
Bakery,2022-06-16,11422.04,0.01912539616390767,0.036012038616459005,5.7389977884861185,5.487633758943235,74.4,0.23000000000000004,0,-18,17,July_4th,0.18214784749484328,0,11644.750465889994,3,24,6,167,3,0,0.43388373911755823,-0.900968867902419,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.26556302780405594,-0.9640935007889755,0.015156747105671968,10111.52787078951,9254.12,12366.289999999999,,12943.711550183685,13780.891052590077,,0.0,1,0,0,0,80.92857142857143,-6.528571428571425,0,0,0
Bakery,2022-06-17,13470.83,0.018749478688395594,0.0415203883923449,5.543576424021385,5.401576695719567,77.4,0.0,0,-17,18,July_4th,0.13786381388526173,0,13728.227101468437,4,24,6,168,3,0,-0.433883739117558,-0.9009688679024191,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.24893980855376657,-0.9685189578512204,0.0,14572.23,9209.26,12218.83,,12823.139707536318,13834.798091928236,,0.2411950676046151,2,0,0,0,81.16428571428573,-3.7642857142857196,0,0,0
Bakery,2022-06-18,16326.99,0.021166460566215815,0.09523839954833938,5.741325088090334,5.122419074183299,69.4,0.0,0,-16,19,July_4th,0.3416116504021868,1,16680.04756911426,5,24,6,169,3,1,-0.9749279121818236,-0.2225209339563146,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.23224292400907015,-0.9726578145718654,0.02128103227631893,15744.499195555087,10753.31,14960.204823860791,,12956.78947518763,13896.22104711586,,0.2928561972401333,3,0,0,0,80.84285714285714,-11.442857142857136,0,0,0
Bakery,2022-06-19,15679.77,0.026700525581689016,0.05232015907159738,5.718473855164967,5.388676849213987,90.4,0.34,0,-15,20,July_4th,0.18841220247490875,0,16109.913148130445,6,24,6,170,3,1,-0.7818314824680299,0.6234898018587334,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.21547731504673012,-0.976508846196619,0.0071169408864355,15785.907369588105,11298.960000000001,14277.087237300686,,13003.076014979393,13961.679115359779,,0.31921209986754767,1,0,0,0,82.27857142857144,8.121428571428567,0,1,0
Bakery,2022-06-20,9415.07,0.005331965667807038,0.0,5.6502995410549275,5.6502995410549275,76.4,0.0,0,-14,21,July_4th,0.0,0,9465.539933955104,0,25,6,171,3,0,0.0,1.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.19864794288017112,-0.9800709131432666,0.012843551985452567,10116.572727743383,7466.110000000001,19865.34,,12910.071330152496,13590.257684429604,,0.11622427563224469,2,0,0,0,82.07142857142857,-5.671428571428564,0,0,0
Bakery,2022-06-21,11231.43,0.017145371515470423,0.05357972763746271,5.69073197268736,5.341120872408945,83.4,0.0,0,-13,22,July_4th,0.30394526787773235,1,11427.356268665917,1,25,6,172,3,0,0.7818314824680298,0.6234898018587336,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.18175978759137534,-0.9833429613388902,0.01425911880793204,10224.411092509228,12245.23,21502.69186035783,,13081.920641032022,13230.424270440608,,0.0,3,0,0,0,82.14999999999999,1.2500000000000142,0,0,0
Bakery,2022-06-22,10958.130000000001,0.0,0.050661112465176836,5.40290774064553,5.259030181244428,71.9,0.39,0,-12,23,July_4th,0.1547070531194647,0,10958.130000000001,2,25,6,173,4,0,0.9749279121818236,-0.22252093395631434,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.16481784665719793,-0.9863240225317866,0.0,12517.61,10388.277811240609,15873.03,,12859.137783889164,13054.892127583464,,0.27669898646786406,1,0,0,0,80.91428571428573,-9.01428571428572,0,0,1
Bakery,2022-06-23,13107.5,0.0,0.12555691360351784,6.083273629601372,5.042247934388708,76.4,0.43,0,-11,24,July_4th,0.43089452603471295,1,13107.5,3,25,6,174,4,0,0.43388373911755823,-0.900968867902419,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.14782713347053048,-0.9890132145779883,0.01912539616390767,11644.750465889994,10111.52787078951,16767.65,,13068.102003047738,12924.172484726321,,0.18214784749484328,2,0,0,0,81.05714285714285,-4.657142857142844,0,0,1
Bakery,2022-06-24,13845.24,0.0,0.025547691878323,5.7078296439787275,5.529506754668032,77.5,0.0,0,-10,25,July_4th,0.1651137863987912,0,13845.24,4,25,6,175,4,0,-0.433883739117558,-0.9009688679024191,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.13079267585675922,-0.9914097417023038,0.018749478688395594,13728.227101468437,14572.23,23938.36,,13084.81813140939,12563.703913297752,,0.13786381388526173,1,0,0,0,80.53571428571429,-3.035714285714292,0,0,0
Bakery,2022-06-25,12440.91,0.06086290954600587,0.0,5.811021798244663,5.811021798244663,83.4,0.53,0,-9,26,July_4th,0.0,0,13247.171394312476,5,25,6,176,4,1,-0.9749279121818236,-0.2225209339563146,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.11371951458594969,-0.9935128947338007,0.021166460566215815,16680.04756911426,15744.499195555087,25233.86,,12594.407249294849,12135.607891666054,,0.3416116504021868,2,0,0,0,79.95714285714287,3.442857142857136,0,0,1
Bakery,2022-06-26,16921.67,0.009160392561727062,0.09209128995784258,6.116822003974784,5.315639638404483,82.0,0.0,0,-8,27,July_4th,0.411791507575789,1,17078.112212075837,6,25,6,177,4,1,-0.7818314824680299,0.6234898018587334,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.0966127018812031,-0.9953220513156602,0.026700525581689016,16109.913148130445,15785.907369588105,19280.17901768693,,12732.721401287048,12056.962648608516,,0.18841220247490875,3,0,0,0,80.45714285714287,1.5428571428571303,0,0,0
Bakery,2022-06-27,20614.32,0.0,0.20110143406269165,5.298879555571079,4.353391205724952,86.4,0.0,1,-7,28,July_4th,0.4650466277810764,1,20614.32,0,26,6,178,4,0,0.0,1.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.07947729992362097,-0.9968366760893436,0.005331965667807038,9465.539933955104,10116.572727743383,15090.5,,14325.404267864893,12254.241934322801,,0.0,1,1,0,0,80.1214285714286,6.278571428571411,0,1,0
Bakery,2022-06-28,18121.2,0.012750760435291263,0.16114837142771524,5.57639684457983,4.797974168377372,78.0,0.0,1,-6,29,July_4th,0.4677742092135179,1,18355.243310179583,1,26,6,179,4,0,0.7818314824680298,0.6234898018587336,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.062318379354325076,-0.998056320853012,0.017145371515470423,11427.356268665917,10224.411092509228,7330.7300000000005,,15315.102416652557,12647.9745525435,,0.30394526787773235,1,1,0,0,79.80714285714286,-1.807142857142864,0,0,0
Bakery,2022-06-29,15698.47,0.042258544941003805,0.05823546733517119,5.3028894726683555,5.06142468023954,86.0,0.14,1,-5,30,July_4th,0.31727614219729694,1,16391.13553775636,2,26,6,180,5,0,0.9749279121818236,-0.22252093395631434,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.04514101777397193,-0.9989806246941579,0.0,10958.130000000001,12517.61,8193.710000000001,,16091.246064903466,12940.739750320514,,0.1547070531194647,1,1,0,0,79.50000000000001,6.499999999999986,0,1,0
Bakery,2022-06-30,15658.08,0.0,0.0,5.660722642878309,5.660722642878309,68.5,0.0,1,-4,31,July_4th,0.0,0,15658.08,3,26,6,181,5,0,0.43388373911755823,-0.900968867902419,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.02795029824021032,-0.999609314096404,0.0,13107.5,11644.750465889994,9254.12,,16455.614636332037,13169.452607463367,,0.43089452603471295,1,1,0,0,79.07857142857144,-10.578571428571436,0,0,0
Bakery,2022-07-01,17104.71,0.08098504330093875,0.08203835993023555,5.245673466548103,4.833957360282636,80.0,0.0,1,-3,32,July_4th,0.4184537475350357,1,18612.003945438584,4,26,7,182,1,0,-0.433883739117558,-0.9009688679024191,-3.216245299353273e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.01075130776352193,-0.9999422030204416,0.0,13845.24,13728.227101468437,9209.26,,17136.580914251834,13505.264891229033,,0.1651137863987912,2,1,0,0,79.26428571428572,0.7357142857142804,0,0,0
